Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma/Myanmar,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Rep,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Cote D'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,D R Congo,Denmark,Djibouti,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Togo,Trinidad/Tobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Country
1.2261425,1.0501758,1.0385138,1.0370805,0.9598126,1.0321844,1.1227485,1.1067994,1.1054147,1.1341422,1.0245076,1.0485392,1.2522938,1.2927027,1.0963937,1.0796026,1.1107099,0.98813117,0.95629245,1.2258499,1.0516915,1.1026319,1.0694926,0.9644231,0.9712364,0.93566424,1.0480644,1.2489947,1.0367632,1.0878444,1.0334466,1.2135435,1.1676162,1.0984963,1.0807785,1.056557,1.0273027,1.1162863,1.1042838,1.1319137,1.0696366,0.9359541,0.902945,1.0059266,1.0186309,1.1198862,1.170933,0.858552,1.1784197,1.0002832,1.0816392,1.2282795,0.9578563,1.1072049,1.0424149,1.179199,0.9813351,1.0255637,1.1251888,1.1242691,1.0325266,1.1138498,1.0947899,1.2627692,1.0791268,0.99581313,1.0036002,1.1335484,1.046326,0.8980948,1.0409558,1.0783945,0.99656856,1.0361066,1.0908809,1.0956503,1.1178966,1.0154061,1.1692694,1.0726945,1.0316554,0.91509974,1.1467537,1.1689306,0.95470303,0.6859522,1.061751,1.2107822,1.0474415,1.0110334,1.3688749,1.0717909,1.0595701,1.1869297,0.98787767,1.1843009,1.0821259,1.1518956,0.9905316,1.0093293,1.0935682,1.0621316,0.9207911,1.0468193,1.2360829,1.0735402,1.1311122,1.1274056,0.9650431,1.2182206,1.1779451,0.88140017,1.190195,1.0316968,1.0624788,1.0684791,0.9755481,1.2186085,0.82771486,1.0938004,1.0884618,1.1091832,0.8986803,0.9454194,1.092314,1.1182104,1.0471076,0.9863193,1.0210137,1.0096394,0.98046803,1.017006,1.4286376,0.84971493,1.0561125,1.2076108,0.98178035,1.1701822,0.9737437,0.9478479,1.0445427,1.0777863,1.1906897,1.302744,1.0329124,0.87797904,1.1310725,1.0188509,1.0809007,0.89228195,1.081314,1.1699567,1.1088924,1.1967677,0.9817795,1.1245158,1.150054,1.0748398,1.0944989,1.1485107,0.96626085,1.1293288,1.2182432,1.037664,1.0992743,0.9905934,1.0695726,1.0793992,0.92023534,1.1093906,1.1064205,1.0117978,0.99211043,0.9628979,1.0598464,1.023976,Russia
1.1668395,1.0511079,1.0673792,1.1166406,0.8375382,0.9567277,1.1367744,1.1207266,1.1082312,0.9481472,0.9138762,1.2662531,1.1376822,1.1720765,1.168693,1.03514,1.2440331,1.0834653,0.9179971,1.2976403,1.041294,0.9509962,1.0177462,0.9329886,1.0256593,0.9208871,1.0900891,1.4033009,1.1456748,1.1141994,0.936725,1.4652197,1.3029402,1.0416384,0.9681313,1.0163517,1.066859,1.1470473,1.1133097,1.1547116,1.0469689,0.8973667,0.8994608,0.91989803,1.1659516,1.1780024,1.461577,0.8443735,1.3328947,0.90040904,1.2074845,1.1720759,1.0869789,0.989202,1.0746496,1.4295703,0.97534853,1.0276343,1.0141186,1.2588434,1.0592419,1.1353204,1.1008519,1.4666961,1.1052489,0.9062464,0.95829606,1.3630103,1.1024939,1.0860925,1.0406815,0.98859626,0.9985524,0.9943671,1.2819955,1.0780035,1.04849,1.0769984,1.0600475,1.0938416,0.99267143,0.9759874,1.224758,1.0384696,1.0225006,0.9493874,1.0069718,1.3458345,0.9856812,0.8889169,1.1950138,1.211544,1.3538923,1.1064361,1.1246138,1.1777455,0.96548307,1.2354082,1.2124482,0.95657957,1.121089,1.1927853,0.89731365,1.1356544,1.2784303,1.0021956,1.0818049,1.0236514,0.97348225,1.136539,1.4944726,1.3342712,1.3213253,1.0235091,1.1437122,1.0427566,1.0218174,1.4430913,0.88192564,1.1563772,1.0432518,1.1840163,0.83371717,0.9639848,1.1036057,1.3315324,0.9077365,1.1460283,0.9727358,0.9835096,0.9376692,0.95702404,0.89097047,1.4065274,1.0140725,1.2896593,1.0527592,1.5498948,0.9293925,0.9180513,1.0007877,1.2496222,1.2010171,1.1035724,1.1163033,0.8865384,1.1096188,1.0095972,1.1052865,0.88640195,1.1901255,1.36035,1.1200445,1.0792402,0.96877193,1.2903966,1.4087181,1.042748,1.1021284,1.0925895,1.001469,1.0624115,1.217183,1.2589312,1.2027041,1.0047503,1.115837,1.1278201,0.8781269,1.0348737,1.189216,0.9980499,1.0293239,1.0715998,1.4008238,1.053482,Rwanda
1.2872959,1.0698596,1.2251768,1.2329104,0.97714967,1.0391847,1.1897858,1.2169733,1.1850586,1.1271389,1.0469584,1.2678851,1.3752773,1.2773823,1.3204207,1.1688523,1.1893783,1.1772114,0.9900943,1.3715212,1.0894076,1.1574423,1.15954,1.0095669,1.1527401,1.031422,1.1403893,1.3973186,1.1734143,1.2455145,1.1249064,1.3038552,1.2414116,1.2072679,1.1585976,1.1225005,1.192628,1.1079842,1.2805171,1.2196224,1.0962485,1.0306009,1.0123087,1.0790967,1.0564597,1.1875219,1.2384789,0.9623351,1.2637516,1.1070524,1.2270942,1.2513227,1.065844,1.1225841,1.2594184,1.3431673,1.0589719,1.1370305,1.1463081,1.3813056,1.339958,1.5227927,1.1803948,1.3585368,1.1455836,1.0428137,1.0351459,1.2619077,1.2242583,1.010983,1.32585,1.1060473,1.1869485,1.087519,1.2041274,1.2206405,1.1258593,1.0676111,1.1883208,1.1618826,1.1253238,1.0858383,1.3416042,1.2340282,1.1413016,1.0941591,1.1224946,1.3690624,1.1207643,1.0083655,1.376437,1.2160406,1.2836962,1.1779622,1.2903814,1.255799,1.0930018,1.2173558,1.1582584,1.0852195,1.1168054,1.2829819,1.0910249,1.1323825,1.2217472,1.1819853,1.2496448,1.1867123,1.1593832,1.2855004,1.3658681,1.2099215,1.1845351,1.1657438,1.3398606,1.1829584,1.0842927,1.3943281,0.8721242,1.3709972,1.2715043,1.2003628,1.0261891,1.0647544,1.0973369,1.4140478,1.0727513,1.1307801,1.0852289,1.1248554,1.0572745,1.0591367,1.1033894,1.1081289,1.3886282,1.4647721,1.060058,1.418233,1.1704866,1.0666696,1.1466035,1.212216,1.1497552,1.46839,1.1525067,0.87797904,1.1943985,1.1775926,1.0801857,1.0964518,1.1388761,1.4818081,1.2346152,1.354387,1.0458924,1.290227,1.3824234,1.1895909,1.1345382,1.1831683,1.1049346,1.257543,1.3239936,1.1215268,1.3089073,1.147165,1.1721628,1.3281205,1.1289787,1.0180727,1.2337615,1.0742184,1.1022727,1.2789917,1.3829288,1.1222295,Saudi Arabia
1.01164,0.99342614,0.93052596,1.2253947,0.86913174,0.89729846,1.0388513,1.0628488,1.0026693,1.0290272,0.9106956,0.9291096,1.1730044,1.1318787,0.9562524,1.0255501,1.1933423,0.98413926,0.8543402,1.1409264,1.034197,1.0038648,0.9926422,0.91178864,1.0439485,0.94706935,1.1015686,1.200549,1.1388432,1.0589787,0.8734196,1.4913446,1.1919826,0.99087095,0.9753877,0.9459981,0.9106069,1.1851852,0.9254316,0.9875201,0.9421259,0.8743489,0.8343942,0.9054062,1.2954619,1.1022111,1.4505957,0.79645604,1.1578007,0.9954298,1.1364625,1.1388229,1.1773193,0.9512689,1.060916,1.1200032,0.90811205,0.97686005,1.035756,1.2235737,1.2412983,1.0830303,1.0829791,1.2355288,1.0094564,0.87365544,0.97951394,1.3724896,1.0391895,0.9511972,1.16055,0.9317519,0.96694297,0.9248332,0.9492378,1.0974003,1.1031479,0.99835205,1.0386945,1.008837,0.90178835,0.8795188,1.0863434,0.9617213,0.96725416,0.6947607,0.9449776,1.0604584,0.92598003,0.8587997,1.1630343,0.9140098,1.0708113,1.2106674,1.1827712,1.1735265,0.9387872,1.1730711,1.0112535,0.8948625,0.9010882,1.1572922,0.859466,1.0628175,1.0661288,0.91515297,1.1477944,1.0613714,0.9203309,1.1236274,1.2652402,1.1034821,1.1319212,0.9919607,1.1060569,0.94176203,1.1016439,1.0865339,0.7171747,1.1829909,0.99749935,0.97230583,0.87321836,0.90961504,0.98464906,1.2125138,0.9152377,0.94151586,0.87472445,1.0771745,0.9142288,0.89050895,0.9063833,0.7925742,0.95702136,1.6081034,0.8850004,1.2800642,0.9455384,0.8527011,0.96819794,1.1202754,1.1250845,1.2322086,0.9419436,0.8865384,1.0076959,0.8650188,1.0790435,1.1146075,0.9684344,1.3271164,1.075461,1.206382,1.0125905,1.0425133,1.0969517,1.0630167,1.1827143,1.054928,1.0407069,1.1560043,1.0205932,1.0061662,1.0614492,0.95344627,1.0021297,1.039364,0.8796986,1.017914,1.3419877,0.9387907,0.86905193,1.0695608,1.1002651,1.0609936,Senegal
1.2223338,1.0715878,1.0770441,1.0751394,0.9228294,1.0427319,1.083317,1.0818372,1.0757111,1.1034738,1.0326548,1.1265458,1.3651685,1.1073471,1.1547016,1.1539332,1.223115,1.0852538,0.9702594,1.1961223,1.1180423,1.0433464,1.0361841,0.97915804,1.1163096,0.9586943,1.0171399,1.2855612,1.0914751,1.1490469,0.96102685,1.274003,1.2644087,1.0767093,1.0249681,0.9456325,1.0480726,1.2087005,1.0820814,1.2159793,1.0530771,0.9635859,0.9380855,0.9238267,1.1600767,1.1679199,1.2679673,0.9314276,1.0970061,1.0346717,1.1150823,1.2319221,1.0364428,1.1488425,1.1302243,1.2013103,1.0400356,1.0001537,1.0214059,1.2380401,1.099863,1.0700626,1.0565983,1.2225085,1.035796,0.9709805,1.0379022,1.3033857,1.0507988,1.0417001,1.1712025,1.0383599,1.0023884,1.0423633,1.078513,1.1587948,1.0377147,1.0433103,1.1251042,1.024153,1.0200074,0.97143126,1.1474743,1.0810536,0.9883196,0.7472896,1.08313,1.1864167,1.0099111,1.0456692,1.3341652,1.1347997,1.201555,1.2060224,1.1074574,1.1355629,1.1200079,1.2610224,1.0039834,1.0863874,1.0794724,1.1173474,0.9786818,1.1010412,1.2778553,1.0425867,1.0628192,1.1209242,1.0682847,1.1505957,1.2160537,1.0676801,1.2340361,1.136714,1.0902785,1.1055617,1.1890355,1.2443137,0.7969169,1.0887624,1.1174703,1.1510721,1.0015659,0.9816609,1.0808011,1.1975085,0.991428,1.0631973,1.0143077,1.0997579,1.0034909,1.0265293,1.0810447,0.95425946,1.0539635,1.2270492,1.362886,1.1354239,0.97456235,1.0050486,1.0261943,1.107636,1.1236221,1.0488982,0.9759307,0.87797904,1.1408718,1.048924,1.0717692,1.1142781,1.1279517,1.1166127,1.1364707,1.2353712,1.0101639,1.0785742,1.269279,1.0612566,1.1419137,1.1836127,1.0380226,1.142674,1.2512522,1.1700342,1.1478174,1.047452,1.0675871,1.1594986,1.1146747,1.0866722,1.3655626,1.0167433,1.0285001,1.0166459,1.1941462,1.0630953,Serbia
1.2006067,1.1644467,1.0921985,1.1975054,0.92635083,1.0483406,1.17272,1.1377808,1.087981,1.0457152,0.95625234,1.3653859,1.3064538,1.1489227,1.191902,1.096749,1.1811305,1.0368524,0.9554164,1.2836573,1.0638129,1.0671983,1.0171517,0.92812395,0.99894947,1.0899901,1.0849066,1.3918511,1.0768076,1.20297,0.9267563,1.4689597,1.2591876,1.0807289,1.0617483,1.0657624,1.0366002,1.0881646,1.1030875,1.1605909,1.0213108,0.8759739,0.8877441,0.96403074,1.0996783,1.1574042,1.4352787,0.8913762,1.3728119,1.058943,1.2488213,1.220052,1.1067631,1.0858382,1.1312813,1.4650743,0.9762279,0.98507303,1.1441027,1.2508293,1.1421789,1.1926751,1.132576,1.3726735,1.0217328,0.9095082,1.0429926,1.4398097,1.1190573,1.0751133,1.1422409,1.0385622,1.0015452,0.99887335,1.3130473,1.0479372,1.1499318,1.0345788,1.12369,1.1566353,1.1341002,1.0154064,1.2415651,1.1276402,1.0973223,0.99908143,0.9716358,1.3217435,1.0251567,0.8825184,1.1900482,1.2420006,1.2193613,1.2425393,1.1265974,1.1632408,0.99955696,1.1813737,1.2160574,0.9168739,1.0979481,1.2513788,0.9112582,1.1322271,1.1739168,1.068334,1.1160173,1.1283804,1.02401,1.1873142,1.311332,1.3964555,1.1435261,1.0958378,1.1473018,1.0614297,1.0119734,1.4995502,0.80314255,1.1831921,1.0536915,1.1358918,0.8876845,0.94950056,1.0430572,1.2494557,0.98568004,1.0984555,0.9615259,1.0984254,0.95551586,0.91665405,0.95988005,1.1981384,1.0149065,1.3227917,0.9727769,1.5888299,0.913955,0.9236381,1.0117037,1.1216192,1.123385,1.3618375,1.1374303,0.8865384,1.1850786,0.9766888,1.1765592,0.9174114,1.1299176,1.4093056,1.0855546,1.163235,0.91066986,1.2977977,1.3518153,1.0938311,1.2117938,1.1201104,0.9904696,1.126786,1.0933654,1.2265515,1.2021363,0.97792464,1.1872921,1.2533555,1.0582277,1.1073663,1.1810677,1.0310513,1.0069963,1.265594,1.3874949,1.1229837,Sierra Leone
1.1452651,1.0286263,0.9881047,1.1612401,0.95431757,0.9718364,1.090932,1.1252916,1.133783,1.1422094,1.0029931,1.0450076,1.1448147,1.3093915,1.0405662,1.0972574,1.1754491,1.0521072,0.9316511,1.1929622,1.1968516,1.091741,1.1228973,1.0244197,1.0199107,0.9468623,1.1122255,1.2070746,1.117778,1.1868513,1.0647678,1.4572101,1.217771,1.0744315,1.1309397,1.02124,1.0390986,1.1271403,1.0570778,1.0452809,1.0634485,0.98656124,0.93662673,1.0487256,1.1346828,1.206494,1.4567589,0.8527816,1.2157855,1.0608573,1.1805625,1.280801,1.1253111,1.0779498,1.1938536,1.1618621,0.959047,1.081594,1.1312708,1.2826918,1.3602197,1.1849695,1.1415662,1.3078314,1.1268045,1.003504,1.1020349,1.3214059,1.1050736,0.897275,1.1935487,1.0556482,1.1304331,1.0273526,1.0286648,1.1841371,1.1034272,1.0979035,1.1502247,1.0563488,1.0235378,0.99046856,1.1758033,1.0772837,1.0712548,0.8238804,1.0535957,1.1689254,1.0627195,0.9820983,1.2558919,0.9936284,1.1766113,1.2525864,1.1911079,1.138259,1.0831583,1.2563403,1.0592215,1.0371057,1.0140592,1.2384207,1.0514256,1.0751559,1.1712708,1.0324945,1.1743369,1.2282128,1.0691994,1.2084669,1.3139672,1.060529,1.21986,1.0426937,1.1564207,1.055712,1.0632455,1.0370072,0.7250145,1.3274462,1.1975737,1.098635,0.9525861,0.9410743,1.1397,1.3807586,1.0465178,1.0202585,1.0299828,1.1703953,1.0021755,0.99463046,1.0924922,0.8480242,1.0668249,1.4582504,1.0038841,1.3046944,1.4150325,0.9350913,1.1143934,1.2238724,1.2094234,1.2986966,1.0320716,0.87797904,1.091122,1.0208466,1.1135037,1.0854285,1.0227007,1.3792685,1.1203934,1.3277867,0.98241585,1.091566,1.1752849,1.1729103,1.2365837,1.1496583,1.0581791,1.2812276,1.1259842,1.0336443,1.0985147,1.0567315,1.0856019,1.1185347,0.9889815,1.0796113,1.1794517,1.0007541,0.9850051,1.1099591,1.1004398,1.0934533,Singapore
1.2302699,1.060021,1.0796711,1.2290571,0.9137411,0.97613853,1.0738583,1.1148269,1.0130442,1.0835347,1.0435371,0.93004656,1.1609352,1.1526958,1.1916175,1.1650313,1.2324181,1.079906,0.9428473,1.1530955,1.0619844,1.0195137,1.0576935,1.0262657,1.0887308,0.9082836,1.0753194,1.2256768,1.15561,1.0270487,1.0174943,1.3859338,1.2816082,1.0488629,1.0419291,0.96230793,1.1171333,1.1728083,1.0746808,1.1615639,1.1457753,0.9865343,0.9563624,0.99211854,1.0759043,1.1583205,1.3304908,0.952323,1.0772581,1.0314301,1.0944328,1.2972467,1.134355,1.0853164,1.2346345,1.1165754,1.0221493,1.0733818,1.0563748,1.241763,1.2514018,1.0794592,1.1212606,1.2617918,1.0883503,0.9435848,0.989187,1.3496021,1.0817623,1.012875,1.2543344,1.1123809,1.0543331,0.9798622,0.98987067,1.2083162,1.0122184,1.0688723,1.142022,1.0078208,0.997603,0.9099605,1.1459237,1.0580238,0.9550188,0.8715861,1.0780764,1.1449119,1.0407366,1.0512748,1.2777967,1.0614008,1.229434,1.2583499,1.0874858,1.2484636,1.141881,1.2487967,1.0174297,1.0468749,1.0672815,1.0232532,1.0665712,1.0975121,1.2877713,1.0965102,1.1385272,1.1105887,1.0168889,1.1535606,1.2919918,0.98721737,1.1827116,1.0672864,1.0990245,1.0726266,1.1351881,1.1338713,0.9034526,1.1639153,1.146682,1.1109029,1.039758,1.0398307,1.0783414,1.2393392,1.0159043,0.95692813,1.0269592,1.1235434,0.9970847,1.0563943,1.0391697,0.9573329,1.09107,1.2949717,1.0595975,1.1911678,1.0333962,1.3307016,1.0358591,1.0543648,1.1848518,1.1008842,1.0013227,0.87797904,1.1265031,1.1264639,1.0708987,0.9705038,1.0152588,1.2017081,1.187489,1.2656475,1.0775934,1.0459553,1.1711395,1.1118929,1.1286385,1.191881,1.0700152,1.2034211,1.1743858,1.0043334,1.1451015,1.0634525,1.0412267,1.0030192,0.9719753,1.0380017,1.2109966,1.0302579,0.9597244,1.025367,1.1136924,0.9660084,Slovakia
1.2587162,1.1115556,1.2024139,1.1649855,1.0546718,1.0298656,1.2434275,1.2753738,1.230957,1.1538029,1.0206172,1.2905152,1.3926923,1.2935014,1.3356707,1.1731439,1.2237355,1.1859236,1.0494809,1.3765396,1.1080029,1.1914281,1.1544776,1.0019283,1.0398635,1.0623118,1.0669818,1.408942,1.1485534,1.333137,0.9936024,1.421251,1.2433777,1.1829242,1.2067802,1.1097324,1.1130946,1.146771,1.3028768,1.2304881,1.151413,1.0053025,0.9921921,1.0715507,1.1940061,1.2686241,1.3469784,0.9113306,1.2402868,1.1111917,1.2623421,1.3396683,1.1221024,1.1670529,1.2510307,1.3004159,1.1034513,1.1004963,1.2989532,1.2681568,1.3145713,1.3428357,1.318888,1.2956287,1.1640034,0.9885869,1.0546237,1.3901346,1.1643933,1.0476708,1.3734494,1.1853917,1.2701169,1.1634883,1.1877297,1.2154139,1.1249039,1.0978432,1.2244102,1.1839653,1.2350665,1.0400618,1.3247209,1.3327149,1.1147668,1.0402317,1.0416625,1.3498456,1.0723006,1.1318305,1.3514912,1.1522218,1.1582276,1.2335721,1.3518608,1.2308431,1.0697373,1.2753979,1.1027888,1.0418091,1.0944659,1.2386508,1.0564245,1.1538999,1.3216903,1.1591107,1.1966573,1.2040192,1.1525134,1.2826905,1.2690451,1.2263873,1.2127284,1.1717954,1.2980089,1.1329498,1.0344965,1.4138874,0.80074716,1.4090934,1.2237697,1.1821373,1.0417706,1.0787667,1.0707378,1.4236951,1.0358127,1.1595881,1.0988486,1.2336018,1.0003237,1.0196493,1.1418145,0.97165984,1.0960878,1.4690518,1.0771805,1.3892664,1.1008835,1.0616128,1.4364295,1.1609794,1.1039906,1.5974904,1.1541156,0.87797904,1.2568735,1.093623,1.137799,1.0325996,1.1386695,1.5808121,1.20374,1.315317,1.0045581,1.2124568,1.2801778,1.1693475,1.178189,1.1770695,1.0996398,1.3321155,1.2397649,1.1964551,1.29274,1.1022066,1.2074134,1.3449252,1.104427,1.1072882,1.1929634,1.0284139,1.0988889,1.2464864,1.3223153,1.0806011,Slovenia
0.97015446,0.8961434,0.79473704,0.99929476,0.8138796,0.87648666,0.9143181,0.890912,1.01585,1.0367597,0.90029335,0.8831628,1.0135528,1.0545484,0.8947755,1.0555048,1.063324,0.9476753,0.81856376,1.0291587,0.98324895,0.87761736,0.9675924,0.92882717,0.9915846,0.83826387,1.084849,1.116196,1.091259,0.9156239,0.8914392,1.2869234,1.1980036,0.9038388,0.85642356,0.87016976,0.98033595,1.1112019,0.8683039,0.8564499,0.9215379,0.7848851,0.80299014,0.804731,1.1124272,1.025493,1.2103038,0.8320636,1.0636704,0.8863353,1.0389947,1.016288,0.9849804,0.8820178,0.9590021,1.0637441,0.88597554,0.94627035,0.8761942,1.3038648,1.0074426,0.95190126,0.9347287,1.2049038,0.93682545,0.81569034,0.9147368,1.1571543,0.99176013,0.9316232,0.91646504,0.8847609,0.8658066,0.85900426,0.9426468,1.0164016,0.87435555,0.94807076,0.9261751,0.8587459,0.79154575,0.86858815,0.97162515,0.83291894,0.897636,0.68920267,1.0044407,1.0152936,0.86452377,0.91598874,1.0257274,0.9671645,1.1604332,1.1243817,1.0165051,1.0558369,0.90239406,1.1503628,0.95302105,0.8359588,0.9343519,1.0146745,0.8494404,0.9837844,1.0023685,0.8094181,0.9385098,0.9538517,0.8115138,0.9582496,1.231656,0.9727621,1.114011,0.88967067,0.92543083,0.9211829,1.0644364,0.9763546,0.80189896,1.0452889,0.94562846,0.95891744,0.83503765,0.9392047,1.0874611,1.2444927,0.90478814,0.8645723,0.84731126,0.95396215,0.90608793,0.87314034,0.86757475,0.85494214,0.8973803,1.2114288,0.8728105,1.2031368,0.9322434,0.7939604,0.9120801,1.3491594,1.0742233,0.84080654,0.82303995,0.8865384,0.8942648,0.84465265,1.039958,1.0024201,1.0735404,1.1413543,1.0071781,1.0715314,0.9767537,0.96936077,1.0902102,0.9697669,1.1481657,0.99758494,0.91065687,1.005983,0.9623528,0.94716865,0.87966454,0.85284406,0.8632887,0.8751991,0.80541044,0.9949801,1.2380452,0.8881444,0.79273736,0.8628053,1.0999987,1.0117594,Solomon Islands
0.8783899,0.68978214,0.7403898,0.9520268,0.6638759,0.68181974,0.7202371,0.75674206,0.7154349,0.8013483,0.8481636,0.62017274,0.9350875,0.960614,0.72435945,0.92068285,1.0203167,0.7681874,0.70171845,0.8181988,0.9385292,0.68846285,0.8769433,0.77713346,0.8572108,0.7044705,0.9851641,0.9013699,1.0293286,0.6740709,0.8696502,1.2916533,1.114251,0.7229138,0.71235144,0.70804423,0.865624,0.99686223,0.8148813,0.75388175,0.81187445,0.6972088,0.72840947,0.6620927,0.9600708,0.8207788,1.3521826,0.72413385,0.8016039,0.69765604,0.8711543,0.9380788,0.92545086,0.8767345,0.76328444,0.8195137,0.78218865,0.77181244,0.7582708,1.0715325,0.8758525,0.6781731,0.6793643,0.94316447,0.76679057,0.7499246,0.7757866,1.2501673,0.7692658,0.7008777,0.7921458,0.74688387,0.68471146,0.7015302,0.729383,0.82453215,0.76555157,0.80663246,0.83649826,0.7621971,0.70215726,0.59555936,0.6868094,0.7511998,0.7206585,0.54176503,0.8664381,0.7557055,0.67845714,0.7686365,0.7503656,0.7726027,0.9781027,1.0333786,0.68785477,0.8893208,0.76560026,0.9994472,0.8144511,0.8058047,0.78525835,0.8202663,0.7111155,0.90039045,0.9118994,0.72389257,0.88240886,0.84494734,0.6681056,0.87291276,1.065607,0.6177558,0.9090802,0.7093679,0.6909202,0.8352574,0.90813637,0.77377784,0.6902898,0.6991063,0.81116736,0.8777377,0.706612,0.82687765,0.9134055,0.8855317,0.8128654,0.70842177,0.71178186,0.69832516,0.8325163,0.77215934,0.7654347,0.6625357,0.78704375,1.0437369,0.7958708,0.8498828,0.7075937,0.751466,0.7008374,0.919568,1.4200921,0.72031575,0.68798286,0.81254554,0.6964205,0.7356669,1.0460086,0.67989767,0.84261733,0.80442077,0.8715209,0.8439036,0.86217856,0.7318621,0.8803585,0.80509484,0.9661116,0.9150901,0.78826654,0.8106891,0.8974932,0.83202404,0.74322325,0.78288287,0.71959704,0.6209629,0.62364066,0.89647,1.0125301,0.8191883,0.7316622,0.6316444,0.8204871,0.781994,Somalia
1.1591135,1.0202653,1.0850893,1.0416813,0.9605678,0.9897413,1.1061987,1.1646699,1.1847298,1.0860418,0.9700744,1.1525035,1.267031,1.2082449,1.1915556,1.1259103,1.2100776,1.135671,0.96213216,1.2917541,1.0964408,1.0582557,1.0869888,0.9643942,1.0283782,0.9831203,1.0069584,1.3182682,1.0756558,1.1134644,0.8820077,1.345334,1.1267309,1.0912709,1.038889,1.0279719,0.9880191,1.0751888,1.0963604,1.1115955,1.0841527,0.98825,0.92173606,1.0058631,1.1278309,1.1637855,1.1728468,0.9178182,1.2242182,1.0282542,1.152778,1.2440472,1.0396088,1.002757,1.171058,1.2792777,0.9890404,1.0349752,1.1282377,1.1058015,1.1780694,1.3552209,1.1659617,1.3587115,1.1052989,0.9548251,1.0383099,1.2894808,1.1215844,0.91753197,1.1755247,1.0714139,1.0880228,1.0731398,1.082632,1.1505119,1.1462463,1.0482835,1.1222075,1.1018184,1.1039166,0.9451867,1.1429944,1.1876667,1.0210484,0.8674051,0.95491564,1.3064204,1.028302,0.97391206,1.2792813,1.0778308,1.0676583,1.1479644,1.1657451,1.1003755,1.0673788,1.1787187,1.0579612,0.98317504,1.0045962,1.2130197,0.9533053,1.0257052,1.335575,1.0387957,1.1291112,1.1480858,1.0798095,1.2066048,1.2185961,1.16356,1.2136766,1.052679,1.1840194,1.0458155,1.0670973,1.3297163,0.83356524,1.2754326,1.0969324,1.1267465,0.9363367,0.94108534,0.97651,1.3923572,1.0068244,1.0614372,1.0196861,1.1062,0.95026654,0.98624367,1.0102661,0.87632453,1.0511185,1.4916962,1.0413057,1.3417453,1.0820333,0.95612985,1.1040486,1.0893251,1.1386393,1.5584489,1.0601012,0.87797904,1.1351048,1.020056,1.0794399,1.0901097,1.0836682,1.4613096,1.1277486,1.2078001,0.992475,1.1278255,1.2315892,1.1459544,1.1268072,1.149129,1.0527261,1.211068,1.1261561,1.0807133,1.2951696,1.0630028,1.0633967,1.1968985,0.9745964,1.1010412,1.2902126,1.0073596,1.0190763,1.0381513,1.1773627,1.0833699,South Africa
